ID,Seq,RAdeg,DEdeg,Per,R21,phi21,T0,gmag,rmag,Per-g,Per-r,Ng,Nr,R21-g,R21-r,phi21-g,phi21-r,R2-g,R2-r,gAmp,rAmp,log(FAP-g),log(FAP-r),Type,Dmin-g,Dmin-r,random_index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_bp_mean_flux_error,teff_gspphot,logg_gspphot,mh_gspphot,ag_gspphot,ruwe,astrometric_excess_noise,astrometric_sigma5d_max,fidelity_v2,rv_renormalised_gof,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_nb_transits,Separation
ZTFJ001650.02+481440.7,7024,4.20843,48.24465,0.374934,0.635,6.246,58435.2692447,15.336,14.371,0.3529608,0.374934,66,73,0.594,0.635,6.31,6.246,0.961,0.967,0.954,0.797,-6.989,-9.768,EA,0.613,0.506,733900261,392717691992659456,4.2084028322960085,0.01568345,48.24462987511151,0.0105755655,2.5330439064514834,0.019755928,23.0727870054789,0.017443946,-4.875827921646875,0.013285614,31.732183,5.6055427,14.257139,37332.83050454433,136.82362,14.898752,14993.954591014646,239.29085,13.463431,32642.665172167908,169.76704,4695.467,4.3623,-0.5931,0.4642,1.0027635,0.0,0.027060036,1.0,,,8.660546,25,0.09742274901069244
ZTFJ002106.88+635446.7,8563,5.27867,63.91298,0.9261936,0.523,6.229,58355.3380081,14.433,13.716,0.9261936,0.926212,135,147,0.443,0.523,6.295,6.229,0.956,0.978,0.573,0.927,-14.776,-14.459,EA,0.427,0.514,1134037877,431068829376944384,5.278660394300062,0.009575971,63.91296613986865,0.009859119,0.8952490888171266,0.012446547,-3.6557580769596134,0.012465539,-0.8036216168443686,0.013701552,-21.468431,9.353626,13.694834,62663.31900298943,404.10532,14.2515335,27214.701170879758,1029.2734,12.978135,51039.2473676656,519.10016,6122.787,3.9069,-0.0681,1.0202,1.0431551,0.0,0.021044264,1.0,,,9.436648,14,0.05216214490446795
ZTFJ002141.10+695450.5,8774,5.42126,69.91403,2.3337506,0.122,8.715,58353.4610336,16.011,14.858,2.3336504,2.3337506,138,149,0.214,0.122,6.818,8.715,0.324,0.804,0.069,0.092,-1.514,-10.668,EA,0.039,0.059,1136363388,530889740544341248,5.421243286094064,0.017083865,69.91402092734302,0.016126098,0.7201531973022599,0.020620456,7.3035856646103365,0.022755146,-2.6507033499133374,0.020871015,-57.38335,8.487657,14.82922,22042.406256693852,20.168242,15.652894,7486.163556313645,63.172356,13.92712,21296.594709690562,21.285023,7435.5947,3.8599,-0.4287,2.5637,0.9632547,0.0,0.033478756,1.0,,,5.1927295,10,0.03864953662707003
ZTFJ002143.55+661117.9,8796,5.43146,66.18831,1.4308308,0.837,6.132,58347.4090696,15.085,13.889,1.4307474,1.4308308,142,152,0.808,0.837,6.325,6.132,0.505,0.783,0.179,0.173,-2.772,-7.165,EA,0.004,0.011,1268260300,528224047621600384,5.431473288561051,0.010593559,66.18829415192005,0.0107833715,1.0495009083386093,0.013446276,1.2467597241998847,0.0132972915,-3.4515086283740692,0.01432975,25.539707,5.545533,13.85961,53839.73903032961,16.574787,14.693914,18107.1944567984,40.639626,12.956423,52070.18388531249,25.821613,7174.1997,3.8368,-0.2098,2.4759,1.0095849,0.0,0.022156624,1.0,,,11.898317,22,0.06023361194850219
ZTFJ002148.05+720017.6,8822,5.45022,72.00491,3.2149368,0.453,6.255,58294.4705223,14.538,13.736,3.2132908,3.2149368,137,147,0.568,0.453,6.551,6.255,0.652,0.879,0.148,0.181,-4.765,-8.913,EA,0.103,0.125,1212485680,537171392212285312,5.4502309043819475,0.010278191,72.00490867597715,0.01102723,0.49789398389486805,0.012838985,0.22693519365252,0.013680335,0.8619276848601366,0.01417486,-48.707954,11.458329,13.768446,58555.586305085606,54.23698,14.320922,25529.850991203944,168.88197,13.056431,47488.22059590014,58.9736,6143.8853,3.3751,-0.1516,1.1341,0.9513519,0.0,0.021333626,1.0,,,12.55155,25,0.013030566847932423
ZTFJ002336.77+673358.5,9485,5.90322,67.56627,0.7235502,0.506,6.322,58358.4153064,15.689,14.768,0.7235618,0.7235502,141,152,0.464,0.506,6.317,6.322,0.884,0.958,0.498,0.555,-8.256,-10.887,EA,0.393,0.403,1101426673,528035309579931776,5.903238148874683,0.016464494,67.56626137614161,0.015226729,0.7541340272768448,0.020628715,-0.5479222474941992,0.023153253,-6.162697277209663,0.020910127,-7.33037,14.616701,14.693601,24975.055855723756,36.01596,15.381621,9610.992626816867,119.72549,13.874593,22352.240438028683,42.570507,8941.847,4.127,-0.5483,2.6661,0.986601,0.06528461,0.033585362,1.0,,,4.820127,12,0.039818457543092434
ZTFJ002433.77+593600.4,9831,6.14073,59.60012,2.2369038,0.872,6.328,58257.4707126,13.989,13.385,2.2370514,2.2369038,145,156,0.872,0.911,6.328,6.177,0.693,0.689,0.265,0.199,-3.983,-3.122,EA,0.041,0.027,1484192108,428307612078727936,6.140774442573027,0.007816767,59.600090831708215,0.00802699,0.9918766163613632,0.010922477,-10.441152687802298,0.010192888,2.193024313328849,0.010735665,-18.722082,5.927686,13.390794,82914.24796497538,18.244902,13.803023,41134.609661147166,35.591305,12.802169,60019.2703631265,42.7451,6164.217,3.8225,-0.6475,0.6479,1.0065452,0.0,0.016587444,1.0,,,16.922733,31,0.1325934833750112
ZTFJ002641.20+415921.7,10490,6.67167,41.98938,0.7111216,0.769,6.269,58435.2865833,15.899,14.88,0.7111588,0.7111216,62,63,0.803,0.769,6.491,6.269,0.855,0.883,0.408,0.587,-0.274,-1.129,EA,0.033,0.099,1305090852,382025937843407616,6.671680584736749,0.028020728,41.989377326221934,0.021077955,2.259224391517744,0.039104324,21.87919304293793,0.029424164,3.826188800464747,0.030406235,10.556213,8.099085,14.894947,20747.602257251598,33.515503,15.585326,7966.84863849013,103.49047,14.080892,18484.245443636024,43.852375,4483.8506,4.4069,-0.8835,0.4328,1.3017251,0.12650506,0.048947886,1.0,,,3.558887,14,0.029913287868201632
ZTFJ002701.47+494453.1,10573,6.75613,49.7481,1.1550702,0.638,6.187,58346.4003722,14.823,14.487,1.1553036,1.1550702,123,128,0.637,0.638,6.279,6.187,0.841,0.918,0.634,0.793,-3.416,-4.372,EA,0.533,0.561,676453095,391625842587859840,6.756130375891605,0.010301154,49.74810488609201,0.011070172,0.542849788886561,0.020643804,-3.680119803719305,0.016763056,2.606614672524742,0.015072169,-51.372597,8.293129,14.446471,31358.72634241238,55.661236,14.743514,17298.606144941634,161.77167,13.987949,20136.24302546402,73.89682,6724.756,3.7419,-0.7704,0.4995,1.0270274,0.0,0.02543058,1.0,,,5.634359,33,0.01761164990979928
ZTFJ002810.63+433243.6,10938,7.04431,43.54547,1.9163714,0.754,6.219,58291.4098813,12.423,12.052,1.9163714,2.084174,121,57,0.754,0.87,6.219,6.335,0.859,0.563,0.287,0.351,-5.748,-0.77,EA,0.008,0.011,1484541194,382669903762573952,7.04430397346077,0.012215877,43.545468810051226,0.0094443755,1.3528300604618546,0.017198363,-9.412798033823305,0.013510801,-7.580248495712457,0.010084753,-21.076918,14.828671,12.065578,281005.92235280585,195.637,12.342576,157901.63304517206,143.62964,11.619306,178416.84771044395,132.877,6208.605,3.9487,-0.2099,0.1396,1.1150761,0.11523015,0.02041834,1.0,64.478966,0.0,37.289158,31,0.016298572411127595
ZTFJ002901.97+490206.7,11281,7.25821,49.0352,0.7397886,0.663,6.137,58337.3439915,13.297,12.819,0.7397608,0.7397886,124,129,0.688,0.663,6.118,6.137,0.774,0.828,0.086,0.097,-5.691,-8.428,EA,0.02,0.017,136243216,391216682523194240,7.258213672187124,0.06730851,49.03520426926152,0.045187756,0.8139536919438045,0.099962965,-5.466001125198829,0.08285745,-2.1285569718821775,0.071168736,-9.39209,7.1978283,13.134846,104956.3127219324,46.50043,13.189891,72353.63979092128,147.13222,12.296597,95613.54297574336,142.65648,,,,,4.2417955,0.6689887,0.1388688,0.16845703,,,5.20134,2,0.017644590339684494
ZTFJ002958.50+633719.6,11628,7.49375,63.62213,0.8189474,0.748,5.962,58358.4148053,16.026,14.632,0.8189474,0.8998602,141,154,0.748,0.766,5.962,5.977,0.739,0.602,0.411,0.24,-4.495,-3.823,EA,0.158,0.104,1717951705,431081782994179968,7.493608176308847,0.012158963,63.622134057162114,0.014403298,3.831939240366468,0.017473722,93.55128317736953,0.016093615,-33.50408395998254,0.019463954,42.457485,5.6163826,14.534871,28906.69749808287,23.665224,15.513359,8512.814804731459,64.74053,13.548944,30170.351773917617,27.598833,5598.9395,4.5268,-0.5536,2.119,1.0556523,0.0,0.028410502,1.0,,,8.835289,19,0.22730835502557512
ZTFJ003115.35+654639.7,12091,7.81399,65.7777,2.3159536,0.738,6.309,58367.3472231,16.85,15.492,2.3159536,2.3159772,564,610,0.683,0.738,6.259,6.309,0.919,0.94,0.563,0.469,-16.594,-16.059,EA,0.027,0.005,1157483185,527394603537399808,7.814000300862708,0.019464832,65.77768819946914,0.020617075,0.3750775467682821,0.025416503,-0.21830283213503082,0.025207032,-0.694096378060083,0.027360603,-78.95466,9.110414,15.353377,13601.781340331108,11.822119,16.352716,3929.4395262656058,40.907402,14.359553,14300.021496751562,24.983906,7682.4033,3.281,-0.3782,3.1377,1.0138668,0.0,0.042155854,1.0,,,3.8009582,13,0.045124165531863686
ZTFJ003122.50+371022.1,12131,7.84379,37.17281,0.447049,0.492,6.387,58274.4421453,14.713,14.103,0.447048,0.447049,123,122,0.171,0.492,6.254,6.387,0.72,0.807,0.174,0.189,-8.319,-6.922,EA,0.066,0.075,863378902,366820001267557632,7.84393970295739,0.023666896,37.17273449649705,0.023217546,1.774846892493421,0.036986206,23.19041248841316,0.02735531,-17.731728310226572,0.02720763,-47.639893,8.128043,14.10779,42838.166858524426,81.61239,14.53723,20918.238567573982,157.95015,13.504891,31419.670847589074,127.00474,5651.406,4.5161,-0.5794,0.4307,1.7813356,0.21610102,0.04443354,1.0,,,7.739567,20,0.508223881594783
ZTFJ003215.63+590659.5,12475,8.06514,59.11655,1.5780976,0.625,6.265,58376.3577051,12.938,12.603,1.5780976,1.5782858,145,154,0.625,0.521,6.265,6.311,0.807,0.766,0.283,0.302,-9.825,-10.264,EA,0.1,0.101,987927264,428047195319633408,8.065184974866296,0.0070210807,59.11651862388396,0.008303466,0.7052460240897013,0.010868775,-0.7490277131291286,0.009084909,-2.2662469152751923,0.011006772,-65.69353,30.083315,12.53439,182469.60388491058,62.97223,12.818888,101826.69598561751,107.40733,12.082147,116492.95820006347,105.726395,,,,,0.9711882,0.050620656,0.01666273,1.0,46.73206,0.0,24.892109,29,0.14023339040252536
ZTFJ003328.70+424333.0,12876,8.36962,42.72584,0.7794274,0.731,6.309,58325.4920976,14.255,13.71,0.7794064,0.7794274,120,121,0.744,0.731,6.218,6.309,0.675,0.885,0.167,0.261,-3.487,-4.402,EA,0.023,0.085,579490145,382294390478557056,8.369638112895581,0.014677275,42.72584269702296,0.013979324,1.4948717879159057,0.020911595,-14.705101693503446,0.014296337,-6.86480406101059,0.015224066,75.39151,8.976432,13.722326,61096.47593909399,130.41518,14.121001,30691.37648281412,256.73538,13.153512,43426.34799199962,180.86165,5383.306,4.2407,-0.8866,0.1638,0.92394847,0.0,0.024118483,1.0,,,10.880844,21,0.048875305554035915
ZTFJ003338.03+614103.7,12917,8.40849,61.68437,3.5024311,0.749,6.438,58507.1809296,12.582,0.0,3.5024311,0.0,143,0,0.749,0.0,6.438,0.0,0.693,0.0,0.185,0.0,-11.681,0.0,EA,0.045,0.0,1516498529,430259691895379456,8.408516454505193,0.008105008,61.684351386441854,0.008802473,1.1885303531721612,0.01136118,-8.924017574869394,0.009693762,-4.973486728620902,0.011641684,-26.187798,14.570191,11.909239,324527.252079523,169.81499,12.373533,153462.9101023374,254.19212,11.269233,246300.32967208818,178.92055,6423.838,3.5396,-0.5022,0.9867,0.9263688,0.05371033,0.017929904,1.0,50.46552,0.0,38.9144,20,0.08081338690590383
ZTFJ003348.43+625328.7,12965,8.45182,62.89131,2.0923366,0.77,6.257,58382.3470035,14.887,14.186,2.0923366,2.0918054,142,154,0.77,0.851,6.257,6.266,0.789,0.777,0.278,0.22,-4.442,-4.007,EA,0.02,0.011,360251043,430765394224525824,8.451852524589194,0.012467338,62.89129879724269,0.012910738,0.6717864298160057,0.016782556,-9.975939079122947,0.016139822,-0.9287502811835949,0.01733121,-93.775024,5.6435227,14.207255,39088.091909243165,14.2077055,14.690289,18167.770395683307,28.577589,13.545644,30262.207103575765,37.644577,6671.083,3.9231,-0.4363,1.1633,1.0062344,0.0,0.027919186,1.0,,,5.3462377,23,0.06688234523438863
ZTFJ003421.16+623459.2,13097,8.58817,62.58312,3.1919672,0.943,6.328,58288.4603717,13.465,12.838,3.189705,3.1919672,142,154,0.842,0.943,6.36,6.328,0.648,0.714,0.259,0.472,-4.481,-5.354,EA,0.032,0.053,493856537,430690906612407424,8.588183974195411,0.009249804,62.58310795594373,0.01064649,1.0807527834186572,0.012839086,-0.1506047608158062,0.011465628,-4.038138040664774,0.015461146,-41.700172,13.2852,12.822674,139919.16955068812,33.24486,13.283186,66396.06616618617,74.75344,12.189579,105518.03962013518,59.94946,6164.1016,3.6657,-0.2763,0.8159,1.0769417,0.079971865,0.022972042,1.0,33.30235,0.0,26.516256,25,0.049158534967631645
ZTFJ003500.72+605045.1,13273,8.75302,60.84587,1.3664822,0.637,6.227,58290.4457961,13.597,0.0,1.3664822,0.0,144,0,0.637,0.0,6.227,0.0,0.866,0.0,0.279,0.0,-13.036,0.0,EA,0.019,0.0,873796095,430109436760422656,8.753008950155582,0.015490539,60.84585654169594,0.01651777,0.711382267717096,0.023425415,1.6467684962578102,0.020749833,-0.3992399094666293,0.022781251,-35.269882,5.812465,12.439126,199203.2534194319,247.40733,13.206328,71266.50536969937,526.5073,11.5704,186637.1755991777,285.58496,,,,,2.0463865,0.2058435,0.036367014,1.0,36.705933,0.0,38.94138,20,0.05218177113005219
ZTFJ003501.44+651047.9,13280,8.75604,65.17998,18.9477653,0.718,6.397,58434.214697,17.064,15.62,1.8079037,18.9477653,140,153,0.645,0.718,6.171,6.397,0.362,0.748,0.084,0.096,-8.595,-21.602,EA,0.003,0.0,964454381,527173807863869184,8.756025676813866,0.031435244,65.17997305895119,0.033459507,4.481340349164723,0.043193385,17.41498126585217,0.041267514,-0.05154440170624478,0.044014335,-50.914402,8.94087,15.420425,12787.22968531959,7.83576,16.590572,3156.370372019475,17.418846,14.329919,14695.71427093947,14.649766,3649.2383,4.5262,-0.2887,0.4462,1.7946668,0.35365713,0.067906216,1.0,,,3.7728355,19,0.033058805953131085
ZTFJ003501.45+615058.2,13281,8.75605,61.84952,7.1855172,0.458,6.308,58423.2918836,16.281,14.896,7.1882404,7.1855172,143,155,0.455,0.458,6.35,6.308,0.788,0.941,0.374,0.344,-13.051,-18.183,EA,0.122,0.066,1447387225,430288141759637632,8.756041290297366,0.0153255975,61.84949464564732,0.015425484,0.36624441774675237,0.02144723,0.3630310818659569,0.018766556,1.4595243385425378,0.021990621,-39.02353,6.572317,14.897532,20698.250463269236,97.921715,15.823217,6399.262267879005,305.91492,13.935395,21134.887699057657,94.92119,5332.9536,3.2944,-0.2242,1.79,1.0522242,0.009867179,0.03341371,1.0,,,5.5909357,16,0.09246663267879619
ZTFJ003513.70+603223.4,13350,8.8071,60.53986,0.9710332,0.557,6.263,58365.3472202,15.491,14.665,0.9711267,0.9710332,144,155,0.758,0.557,6.158,6.263,0.813,0.896,0.284,0.243,-9.492,-16.024,EA,0.224,0.164,307325522,430095280548175616,8.807101857361406,0.013922155,60.53983406459698,0.014018394,0.8049839299600073,0.01896285,5.701274518306166,0.017004637,0.7068444145847792,0.01876943,6.824505,11.289775,14.695204,24938.211717777576,26.98509,15.247161,10878.090512197208,102.56023,13.9795475,20292.668273974006,38.278137,7183.7725,4.1863,-0.2686,1.5773,1.0285686,0.0,0.028511051,1.0,,,6.0247264,20,0.09342534660770653
ZTFJ003631.81+292326.6,13793,9.13255,29.39074,1.1367066,0.468,6.242,58382.3401683,16.064,14.667,1.1369178,1.1367066,60,66,0.727,0.468,6.086,6.242,0.508,0.735,0.097,0.08,-0.621,-4.762,EA,0.007,0.006,698752384,2858378908188481024,9.132546547126283,0.021683952,29.390710687881203,0.01643456,6.139867098166101,0.02605697,14.663182756671949,0.029282335,-3.345096483156976,0.019987544,32.61823,14.2338295,14.482649,30331.02287898905,50.177784,15.651645,7494.781355517905,126.73659,13.413266,34186.278048996755,50.39128,3633.5916,4.3679,-0.5948,0.4131,1.1312467,0.050616328,0.04082071,1.0,,,7.643079,10,0.10607796760664949
ZTFJ003649.95+631807.0,13907,9.20813,63.30196,1.725724,0.661,6.328,58328.4055654,13.772,13.159,1.7259322,1.725724,141,155,0.611,0.661,6.287,6.328,0.673,0.827,0.209,0.234,-2.828,-5.207,EA,0.153,0.178,1548709308,430850507600130048,9.208056475346945,0.4081762,63.30193957159387,0.47829452,-0.11772645566788498,0.584427,6.388344064776749,0.5528639,-3.0673200328987136,0.6128505,-10.883116,5.0333924,13.589692,69035.11457260359,172.1784,13.634426,48044.81444360454,157.11847,12.531195,77033.63500669748,55.05444,,,,,28.719511,6.0639663,0.9296098,0.10888672,,,13.419351,10,0.13982424748180727
ZTFJ003651.11+461316.3,13914,9.21299,46.22121,0.4514948,0.7,6.456,58373.3877256,15.407,13.953,0.4515448,0.4514948,61,57,0.777,0.7,6.433,6.456,0.745,0.915,0.689,0.646,-2.717,-2.16,EA,0.135,0.081,352911741,389174550131922688,9.212971354434218,0.042562544,46.22121149399878,0.035845928,6.562503385525203,0.05821006,-53.7006230675388,0.04513207,-8.248732977388267,0.036914095,-8.841247,5.2427926,13.73527,60372.48488330338,134.44049,14.862356,15505.096694870792,471.68103,12.6687,67870.03131464357,142.36241,3624.3137,4.0421,-0.8048,0.3838,3.3375256,0.42292085,0.07012797,1.0,,,17.661287,22,0.046751904558249555
ZTFJ003658.64+612824.9,13951,9.24436,61.47361,2.6000568,0.768,6.336,58375.3707695,15.592,14.516,2.600665,2.6000568,143,155,0.768,0.807,6.336,6.347,0.897,0.891,0.461,0.347,-8.61,-7.81,EA,0.033,0.026,1001976011,430244161293851648,9.244349858214902,0.013338544,61.47358262658704,0.015593197,0.5211377609363305,0.01935715,-2.015016643395864,0.017842706,-2.2775887180728134,0.020946236,-78.106026,6.151071,14.524289,29189.805662833387,9.727212,15.232265,11028.352054937726,25.176392,13.695717,26355.516207924495,17.620895,6231.593,3.4098,-0.2115,1.6798,1.055273,0.045086306,0.032126594,1.0,,,6.5055428,20,0.1000749340221458
ZTFJ003700.82+652721.4,13963,9.25345,65.45597,1.3893978,0.65,6.369,58350.4282548,12.432,0.0,1.3893978,0.0,139,0,0.65,0.0,6.369,0.0,0.84,0.0,0.226,0.0,-12.722,0.0,EA,0.001,0.0,1381023459,527556266108780160,9.253468824426644,0.06596471,65.45596295699693,0.07519756,0.9799098873384703,0.091006234,0.1094134208275331,0.08658521,-0.27776829480794807,0.10034023,-8.188596,2.0667326,11.581511,438876.5590477055,355.86826,12.183738,182777.06168091868,544.06104,10.827179,370072.461620454,340.67444,,,,,5.868544,0.8827417,0.14894909,0.94140625,0.42164806,0.26357564,53.413387,20,0.037885422244901414
ZTFJ003717.93+681943.3,14058,9.32473,68.32871,1.5422708,0.745,6.336,58378.4083223,16.26,15.099,1.5421436,1.5422708,142,150,0.5,0.745,6.309,6.336,0.491,0.749,0.187,0.178,-4.476,-5.877,EA,0.116,0.109,1477199576,529442924984076544,9.32474955724725,0.017230412,68.32869717797495,0.017682627,0.6731547365950973,0.022111855,3.381131799306731,0.022316264,-2.409413275199562,0.023731537,-6.849416,6.8335247,15.101723,17149.738828573343,10.054577,15.885194,6044.207628807166,19.885813,14.229859,16114.415145032553,21.687632,5505.032,3.7013,-0.319,1.4753,0.9702968,0.0,0.035972375,1.0,,,5.665604,20,0.052977936778799126
ZTFJ003807.05+590547.8,14352,9.52939,59.09662,29.8639372,0.195,6.096,58428.1630027,15.599,13.776,29.8639372,29.8654184,144,154,0.195,0.277,6.096,5.974,0.593,0.572,0.243,0.115,-6.888,-4.906,EA,0.117,0.031,1601732762,425417580126193920,9.529395889445833,0.008336334,59.09659885766917,0.010681437,0.6837219343495458,0.013014853,-5.024742410413881,0.011208732,-1.8104592931055692,0.015449143,-62.516335,2.8961225,13.633119,66328.37804220582,204.07146,14.885763,15174.403310217538,681.1499,12.532028,76974.52846362808,174.53691,4766.7686,2.4748,-0.6019,2.276,1.0951514,0.0,0.02230661,1.0,,,27.219032,32,0.0768873872722331
ZTFJ003815.79+632737.4,14409,9.56582,63.46039,1.3832134,0.737,6.287,58368.3448311,16.449,15.263,1.3831054,1.3832134,141,155,0.734,0.737,6.401,6.287,0.859,0.934,0.36,0.38,-8.987,-10.101,EA,0.03,0.031,1446747795,430846762386086784,9.565826752307014,0.016940907,63.46038173089209,0.018524867,0.6337157150997766,0.02452614,-5.5432702384307015,0.022430107,-2.328283503943866,0.025191663,-1.3081934,7.269685,15.210504,15514.765804842415,7.8799086,16.049585,5194.964326691892,21.017294,14.299786,15109.288464239473,22.491425,7652.509,4.149,-0.2497,2.6802,0.96676743,0.0,0.038694162,1.0,,,4.048628,18,0.031688321367053636
ZTFJ003944.79+561922.4,14920,9.93664,56.32289,1.3415548,0.671,6.473,58367.351218,12.963,12.516,1.3415548,1.3416768,60,61,0.671,0.824,6.473,6.166,0.986,0.903,0.438,0.518,-4.214,-2.991,EA,0.031,0.078,148668218,418542230837220480,9.936636713888651,0.0071301754,56.32289278337631,0.008904991,0.8316836467795108,0.012328631,1.5258429753231593,0.010350892,-0.17412171315474612,0.012763924,-24.378082,9.764426,12.469914,193633.63803206463,153.63913,12.801047,103513.70074634411,251.96446,11.968799,129312.0261512466,280.7383,6328.4443,3.5181,-0.4548,0.418,0.9552915,0.047807697,0.020091092,1.0,44.949177,0.0,33.895138,33,0.011976455696242224
ZTFJ003956.05+675811.4,14980,9.98356,67.96984,1.3298158,0.607,6.26,58376.3674217,16.763,15.282,1.3298158,1.3298384,143,153,0.576,0.607,6.088,6.26,0.885,0.948,0.341,0.313,-16.167,-15.325,EA,0.009,0.008,551951014,529398326043294464,9.983561327263505,0.017393788,67.96981956690294,0.018558063,0.6801155485031849,0.022230271,4.239896229487001,0.021652296,-3.252761007123471,0.027601289,-79.87175,6.947067,15.18172,15931.577690084116,21.556166,16.194939,4544.033358865959,48.573406,14.18728,16758.930988964607,27.567726,6276.9897,3.5942,-0.2071,2.4621,0.99073803,0.0,0.038365636,1.0,,,5.186764,21,0.07358098029753178
